GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",4870,245,1467,206,3403,250
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",15691,393,3959,304,11732,438
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",2769,191,854,144,1915,187
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",5578,214,1498,157,4080,212
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",1690,112,510,70,1180,108
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",988,60,326,46,662,65
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",7091,349,2058,186,5033,341
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",10517,558,2619,343,7898,486
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",2158,115,570,96,1588,131
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",16308,398,4609,383,11699,456
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",3201,127,1115,136,2086,134
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",1894,94,587,86,1307,95
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",1568,87,403,70,1165,92
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",1298,116,307,80,991,117
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",7798,222,2606,164,5192,215
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",1011,63,248,49,763,66
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",8025,211,2892,211,5133,248
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",1203,92,258,52,945,99
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",1973,107,553,112,1420,121
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",2091,140,616,128,1475,142
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",4706,140,1072,162,3634,153
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",5899,189,1145,144,4754,203
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",3318,130,717,113,2601,134
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",6072,798,1608,239,4464,677
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",3246,191,1074,137,2172,201
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",4757,213,1218,174,3539,197
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",5380,172,1320,144,4060,197
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",375,56,147,45,228,61
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",13031,306,3727,249,9304,316
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",2335,148,404,86,1931,147
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",1694,146,342,57,1352,140
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",2844,152,958,156,1886,190
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",2050,133,531,108,1519,132
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",943,64,296,53,647,75
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",628,49,170,32,458,44
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",727,50,237,35,490,43
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",6732,317,1987,234,4745,312
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",5656,263,1717,189,3939,290
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",1532,118,341,82,1191,103
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",3873,223,1270,189,2603,272
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",610,40,136,24,474,40
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",1170,86,174,60,996,87
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",3685,204,1323,188,2362,214
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",9136,401,2723,292,6413,390
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",3086,187,1001,142,2085,194
